날짜,품목명,가격
20170425.0,딸기,937
20170425.0,양파,2333
20170426.0,깐마늘(국산),10387
20170426.0,딸기,937
20170426.0,양파,2333
20170427.0,깐마늘(국산),10387
20170427.0,딸기,960
20170427.0,양파,2170
20170428.0,깐마늘(국산),10053
20170428.0,딸기,1050
20170428.0,양파,2070
20170502.0,깐마늘(국산),10053
20170502.0,딸기,850
20170502.0,양파,2070
20170504.0,깐마늘(국산),9730
20170504.0,딸기,850
20170504.0,양파,1940
20170508.0,깐마늘(국산),9730
20170508.0,딸기,800
20170508.0,양파,1863
20170510.0,깐마늘(국산),9730
20170510.0,딸기,800
20170510.0,양파,1863
20170511.0,깐마늘(국산),10053
20170511.0,딸기,800
20170511.0,양파,1930
20170512.0,깐마늘(국산),10053
20170512.0,딸기,800
20170512.0,양파,1930
20170515.0,깐마늘(국산),10053
20170515.0,양파,1930
20170516.0,깐마늘(국산),10053
20170516.0,양파,1930
20170517.0,깐마늘(국산),10053
20170517.0,양파,1930
20170518.0,깐마늘(국산),10387
20170518.0,양파,1970
20170519.0,깐마늘(국산),10387
20170519.0,양파,1970
20170522.0,깐마늘(국산),10387
20170522.0,양파,2063
20170523.0,깐마늘(국산),10387
20170523.0,양파,2063
20170524.0,깐마늘(국산),10387
20170524.0,양파,2063
20170525.0,깐마늘(국산),10053
20170525.0,양파,2063
20170526.0,깐마늘(국산),10053
20170526.0,양파,2063
20170529.0,깐마늘(국산),10053
20170529.0,양파,2063
20170530.0,깐마늘(국산),10053
20170530.0,양파,2063
20170531.0,깐마늘(국산),10053
20170531.0,양파,2063
20170601.0,깐마늘(국산),10387
20170601.0,양파,2017
20170602.0,깐마늘(국산),10387
20170602.0,양파,2017
20170605.0,깐마늘(국산),10387
20170605.0,양파,2017
20170607.0,깐마늘(국산),10387
20170607.0,양파,2017
20170608.0,깐마늘(국산),10387
20170608.0,양파,2017
20170609.0,깐마늘(국산),10387
20170609.0,양파,2017
20170612.0,깐마늘(국산),10387
20170612.0,양파,2017
20170613.0,깐마늘(국산),10387
20170613.0,양파,2017
20170614.0,깐마늘(국산),10387
20170614.0,양파,2017
20170615.0,깐마늘(국산),10053
20170615.0,양파,1930
20170616.0,깐마늘(국산),10053
20170616.0,양파,1930
20170619.0,깐마늘(국산),10053
20170619.0,양파,1820
20170620.0,깐마늘(국산),10053
20170620.0,양파,1820
20170621.0,깐마늘(국산),10053
20170621.0,양파,1820
20170622.0,깐마늘(국산),9620
20170622.0,양파,1910
20170623.0,깐마늘(국산),9620
20170623.0,양파,1910
20170626.0,깐마늘(국산),9620
20170626.0,양파,1997
20170627.0,깐마늘(국산),9720
20170627.0,양파,1997
20170628.0,깐마늘(국산),9720
20170628.0,양파,1997
20170629.0,깐마늘(국산),9467
20170629.0,양파,1930
20170630.0,깐마늘(국산),9467
20170630.0,양파,1930
20170703.0,깐마늘(국산),9467
20170703.0,양파,1930
20170704.0,깐마늘(국산),9467
20170704.0,양파,1930
20170705.0,깐마늘(국산),9467
20170705.0,양파,1930
20170706.0,깐마늘(국산),9720
20170706.0,양파,2060
20170707.0,깐마늘(국산),9720
20170707.0,양파,2060
20170710.0,깐마늘(국산),9720
20170710.0,양파,2060
20170711.0,깐마늘(국산),9720
20170711.0,양파,2060
20170712.0,깐마늘(국산),9720
20170712.0,양파,2060
20170713.0,깐마늘(국산),9553
20170713.0,양파,1963
20170714.0,깐마늘(국산),9553
20170714.0,양파,1963
20170717.0,깐마늘(국산),9553
20170717.0,복숭아,18293
20170717.0,양파,1963
20170718.0,깐마늘(국산),9553
20170718.0,복숭아,18293
20170718.0,양파,1797
20170719.0,깐마늘(국산),9553
20170719.0,복숭아,18293
20170719.0,양파,1797
20170720.0,깐마늘(국산),9553
20170720.0,복숭아,17877
20170720.0,양파,2163
20170721.0,깐마늘(국산),9553
20170721.0,복숭아,17783
20170721.0,양파,2163
20170724.0,깐마늘(국산),9553
20170724.0,복숭아,17783
20170724.0,양파,2163
20170725.0,깐마늘(국산),9553
20170725.0,복숭아,17449
20170725.0,양파,2163
20170726.0,깐마늘(국산),9553
20170726.0,복숭아,17116
20170726.0,양파,2163
20170727.0,깐마늘(국산),9637
20170727.0,복숭아,15763
20170727.0,양파,2230
20170728.0,깐마늘(국산),9637
20170728.0,복숭아,15763
20170728.0,양파,2230
20170731.0,깐마늘(국산),9637
20170731.0,복숭아,15597
20170731.0,양파,2230
20170801.0,깐마늘(국산),9637
20170801.0,복숭아,15597
20170801.0,양파,2230
20170802.0,깐마늘(국산),9637
20170802.0,복숭아,15597
20170802.0,양파,2230
20170803.0,깐마늘(국산),9637
20170803.0,복숭아,16060
20170803.0,양파,2110
20170804.0,깐마늘(국산),9637
20170804.0,복숭아,16560
20170804.0,양파,2110
20170807.0,깐마늘(국산),9637
20170807.0,복숭아,17103
20170807.0,양파,2110
20170808.0,깐마늘(국산),9637
20170808.0,복숭아,17270
20170808.0,양파,2110
20170809.0,깐마늘(국산),9970
20170809.0,복숭아,17270
20170809.0,양파,2110
20170810.0,깐마늘(국산),9637
20170810.0,복숭아,20153
20170810.0,양파,2230
20170811.0,깐마늘(국산),9637
20170811.0,복숭아,19820
20170811.0,양파,2230
20170814.0,깐마늘(국산),9637
20170814.0,복숭아,19820
20170814.0,양파,2230
20170816.0,깐마늘(국산),9637
20170816.0,복숭아,19820
20170816.0,양파,2230
20170817.0,깐마늘(국산),9970
20170817.0,복숭아,20210
20170817.0,양파,2277
20170818.0,깐마늘(국산),9970
20170818.0,복숭아,20210
20170818.0,양파,2277
20170821.0,깐마늘(국산),9970
20170821.0,복숭아,21210
20170821.0,양파,2277
20170822.0,깐마늘(국산),9970
20170822.0,복숭아,21210
20170822.0,양파,2277
20170823.0,깐마늘(국산),9970
20170823.0,복숭아,21210
20170823.0,양파,2277
20170824.0,깐마늘(국산),9970
20170824.0,복숭아,18683
20170824.0,양파,2273
20170825.0,깐마늘(국산),9970
20170825.0,복숭아,18683
20170825.0,양파,2273
20170828.0,깐마늘(국산),9970
20170828.0,복숭아,18683
20170828.0,양파,2273
20170829.0,깐마늘(국산),9970
20170829.0,복숭아,18683
20170829.0,양파,2273
20170830.0,깐마늘(국산),9970
20170830.0,복숭아,18683
20170830.0,양파,2273
20170831.0,깐마늘(국산),10803
20170831.0,복숭아,17977
20170831.0,양파,2120
20170901.0,깐마늘(국산),10803
20170901.0,복숭아,17977
20170901.0,양파,2120
20170904.0,깐마늘(국산),10803
20170904.0,복숭아,17977
20170904.0,양파,2120
20170905.0,깐마늘(국산),10803
20170905.0,복숭아,17977
20170905.0,양파,2120
20170906.0,깐마늘(국산),10803
20170906.0,복숭아,17977
20170906.0,양파,2120
20170907.0,깐마늘(국산),10803
20170907.0,복숭아,20410
20170907.0,양파,2230
20170908.0,깐마늘(국산),10803
20170908.0,복숭아,20410
20170908.0,양파,2230
20170911.0,깐마늘(국산),10803
20170911.0,양파,2340
20170912.0,깐마늘(국산),10803
20170912.0,양파,2340
20170913.0,깐마늘(국산),10803
20170913.0,양파,2273
20170914.0,깐마늘(국산),10053
20170914.0,양파,2273
20170915.0,깐마늘(국산),10053
20170915.0,양파,2273
20170918.0,깐마늘(국산),10053
20170918.0,양파,2273
20170919.0,깐마늘(국산),9720
20170919.0,양파,2207
20170920.0,깐마늘(국산),9720
20170920.0,양파,2207
20170921.0,깐마늘(국산),10053
20170921.0,양파,2207
20170922.0,깐마늘(국산),10053
20170922.0,양파,2207
20170925.0,깐마늘(국산),10053
20170925.0,양파,2250
20170926.0,깐마늘(국산),10053
20170926.0,양파,2250
20170927.0,깐마늘(국산),10053
20170927.0,양파,2250
20170928.0,깐마늘(국산),10053
20170928.0,양파,2250
20170929.0,깐마늘(국산),10053
20170929.0,양파,2250
20171010.0,깐마늘(국산),9720
20171010.0,양파,2230
20171011.0,깐마늘(국산),9720
20171011.0,양파,2230
20171012.0,깐마늘(국산),10053
20171012.0,양파,2297
20171013.0,깐마늘(국산),10053
20171013.0,양파,2297
20171016.0,깐마늘(국산),10053
20171016.0,양파,2297
20171017.0,깐마늘(국산),10053
20171017.0,양파,2297
20171018.0,깐마늘(국산),10053
20171018.0,양파,2297
20171019.0,깐마늘(국산),10053
20171019.0,양파,2297
20171020.0,깐마늘(국산),10053
20171020.0,양파,2297
20171023.0,깐마늘(국산),10053
20171023.0,양파,2297
20171024.0,깐마늘(국산),10053
20171024.0,양파,2297
20171025.0,깐마늘(국산),10053
20171025.0,양파,2297
20171026.0,깐마늘(국산),10053
20171026.0,양파,2340
20171027.0,깐마늘(국산),10053
20171027.0,양파,2340
20171030.0,깐마늘(국산),10053
20171030.0,양파,2273
20171031.0,깐마늘(국산),10053
20171031.0,양파,2273
20171101.0,깐마늘(국산),10053
20171101.0,양파,2273
20171102.0,깐마늘(국산),10277
20171102.0,양파,2053
20171103.0,깐마늘(국산),10277
20171103.0,양파,2053
20171106.0,깐마늘(국산),10277
20171106.0,양파,2053
20171107.0,깐마늘(국산),10277
20171107.0,양파,2053
20171108.0,깐마늘(국산),10277
20171108.0,양파,2053
20171109.0,깐마늘(국산),10387
20171109.0,양파,2297
20171110.0,깐마늘(국산),10387
20171110.0,양파,2297
20171113.0,깐마늘(국산),9463
20171113.0,양파,2297
20171114.0,깐마늘(국산),9463
20171114.0,양파,2297
20171115.0,깐마늘(국산),9463
20171115.0,양파,2297
20171116.0,깐마늘(국산),9463
20171116.0,양파,2237
20171117.0,깐마늘(국산),9463
20171117.0,양파,1867
20171120.0,깐마늘(국산),9463
20171120.0,양파,1867
20171121.0,깐마늘(국산),9663
20171121.0,딸기,1930
20171121.0,양파,1867
20171122.0,깐마늘(국산),9663
20171122.0,딸기,1930
20171122.0,양파,1867
20171123.0,깐마늘(국산),9343
20171123.0,딸기,1717
20171123.0,양파,2297
20171124.0,깐마늘(국산),9663
20171124.0,딸기,1673
20171124.0,양파,2297
20171127.0,깐마늘(국산),9663
20171127.0,딸기,1673
20171127.0,양파,2530
20171128.0,깐마늘(국산),9663
20171128.0,딸기,1673
20171128.0,양파,2530
20171129.0,깐마늘(국산),9663
20171129.0,딸기,1673
20171129.0,양파,2530
20171130.0,깐마늘(국산),9710
20171130.0,딸기,1833
20171130.0,양파,2530
20171204.0,깐마늘(국산),9710
20171204.0,딸기,1700
20171204.0,양파,2530
20171205.0,깐마늘(국산),9710
20171205.0,딸기,1700
20171205.0,양파,2530
20171206.0,깐마늘(국산),9710
20171206.0,딸기,1700
20171206.0,양파,2530
20171207.0,깐마늘(국산),9663
20171207.0,딸기,1650
20171207.0,양파,2530
20171208.0,깐마늘(국산),9663
20171208.0,딸기,1650
20171208.0,양파,2530
20171211.0,깐마늘(국산),9663
20171211.0,딸기,1650
20171211.0,양파,2530
20171212.0,깐마늘(국산),9663
20171212.0,딸기,1650
20171212.0,양파,2530
20171213.0,깐마늘(국산),9663
20171213.0,딸기,1650
20171213.0,양파,2530
20171214.0,깐마늘(국산),9720
20171214.0,딸기,1503
20171214.0,양파,2530
20171215.0,깐마늘(국산),9720
20171215.0,딸기,1503
20171215.0,양파,2530
20171218.0,깐마늘(국산),9577
20171218.0,딸기,1503
20171218.0,양파,2530
20171219.0,깐마늘(국산),9577
20171219.0,딸기,1503
20171219.0,양파,2530
20171220.0,깐마늘(국산),9577
20171220.0,딸기,1503
20171220.0,양파,2530
20171221.0,깐마늘(국산),9577
20171221.0,딸기,1563
20171221.0,양파,2397
20171222.0,깐마늘(국산),9577
20171222.0,딸기,1563
20171222.0,양파,2287
20171226.0,깐마늘(국산),9577
20171226.0,딸기,1667
20171226.0,양파,2287
20171227.0,깐마늘(국산),9577
20171227.0,딸기,1667
20171227.0,양파,2287
20171228.0,깐마늘(국산),9577
20171228.0,딸기,1733
20171228.0,양파,2377
20171229.0,깐마늘(국산),9577
20171229.0,딸기,1720
20171229.0,양파,2377
20180102.0,깐마늘(국산),9577
20180102.0,딸기,1697
20180102.0,양파,2530
20180103.0,깐마늘(국산),9577
20180103.0,딸기,1697
20180103.0,양파,2530
20180104.0,깐마늘(국산),9577
20180104.0,딸기,1630
20180104.0,양파,2317
20180105.0,깐마늘(국산),9577
20180105.0,딸기,1630
20180105.0,양파,2317
20180108.0,깐마늘(국산),9663
20180108.0,딸기,1543
20180108.0,양파,2317
20180109.0,깐마늘(국산),9663
20180109.0,딸기,1543
20180109.0,양파,2317
20180110.0,깐마늘(국산),9577
20180110.0,딸기,1543
20180110.0,양파,2317
20180111.0,깐마늘(국산),9577
20180111.0,딸기,1613
20180111.0,양파,2317
20180112.0,깐마늘(국산),9243
20180112.0,딸기,1613
20180112.0,양파,2317
20180115.0,깐마늘(국산),9243
20180115.0,딸기,1630
20180115.0,양파,2317
20180116.0,깐마늘(국산),9243
20180116.0,딸기,1630
20180116.0,양파,2317
20180117.0,깐마늘(국산),9243
20180117.0,딸기,1630
20180117.0,양파,2317
20180118.0,깐마늘(국산),9243
20180118.0,딸기,1630
20180118.0,양파,2250
20180119.0,깐마늘(국산),9243
20180119.0,딸기,1630
20180119.0,양파,2330
20180122.0,깐마늘(국산),9243
20180122.0,딸기,1630
20180122.0,양파,2330
20180123.0,깐마늘(국산),9243
20180123.0,딸기,1630
20180123.0,양파,2330
20180124.0,깐마늘(국산),9243
20180124.0,딸기,1630
20180124.0,양파,2330
20180125.0,깐마늘(국산),9067
20180125.0,딸기,1630
20180125.0,양파,2330
20180126.0,깐마늘(국산),9067
20180126.0,딸기,1630
20180126.0,양파,2330
20180129.0,깐마늘(국산),9067
20180129.0,딸기,1503
20180129.0,양파,2330
20180130.0,깐마늘(국산),9067
20180130.0,딸기,1503
20180130.0,양파,2250
20180131.0,깐마늘(국산),9067
20180131.0,딸기,1503
20180131.0,양파,2250
20180201.0,깐마늘(국산),9067
20180201.0,딸기,1507
20180201.0,양파,2250
20180202.0,깐마늘(국산),9067
20180202.0,딸기,1473
20180202.0,양파,2250
20180205.0,깐마늘(국산),9067
20180205.0,딸기,1510
20180205.0,양파,2250
20180206.0,깐마늘(국산),9067
20180206.0,딸기,1510
20180206.0,양파,2250
20180207.0,깐마늘(국산),9067
20180207.0,딸기,1510
20180207.0,양파,2250
20180208.0,깐마늘(국산),9127
20180208.0,딸기,1510
20180208.0,양파,2317
20180209.0,깐마늘(국산),9127
20180209.0,딸기,1510
20180209.0,양파,2317
20180212.0,깐마늘(국산),9127
20180212.0,딸기,1530
20180212.0,양파,2317
20180213.0,깐마늘(국산),9127
20180213.0,딸기,1587
20180213.0,양파,2317
20180214.0,깐마늘(국산),9127
20180214.0,딸기,1587
20180214.0,양파,2317
20180219.0,깐마늘(국산),9127
20180219.0,딸기,1403
20180219.0,양파,2317
20180220.0,깐마늘(국산),9127
20180220.0,딸기,1403
20180220.0,양파,2317
20180221.0,깐마늘(국산),9127
20180221.0,딸기,1403
20180221.0,양파,2317
20180222.0,깐마늘(국산),9127
20180222.0,딸기,1297
20180222.0,양파,2317
20180223.0,깐마늘(국산),9127
20180223.0,딸기,1297
20180223.0,양파,2317
20180226.0,깐마늘(국산),9127
20180226.0,딸기,1230
20180226.0,양파,2317
20180227.0,깐마늘(국산),9127
20180227.0,딸기,1230
20180227.0,양파,2317
20180228.0,깐마늘(국산),9127
20180228.0,딸기,1197
20180228.0,양파,2317
20180302.0,깐마늘(국산),9127
20180302.0,딸기,1220
20180302.0,양파,2263
20180305.0,깐마늘(국산),9127
20180305.0,딸기,1220
20180305.0,양파,2263
20180306.0,깐마늘(국산),9127
20180306.0,딸기,1220
20180306.0,양파,2317
20180307.0,깐마늘(국산),9127
20180307.0,딸기,1220
20180307.0,양파,2317
20180308.0,깐마늘(국산),9127
20180308.0,딸기,887
20180308.0,양파,2290
20180309.0,깐마늘(국산),9127
20180309.0,딸기,887
20180309.0,양파,2290
20180312.0,깐마늘(국산),9127
20180312.0,딸기,803
20180312.0,양파,2290
20180313.0,깐마늘(국산),9127
20180313.0,딸기,803
20180313.0,양파,2290
20180314.0,깐마늘(국산),9127
20180314.0,딸기,803
20180314.0,양파,2290
20180315.0,깐마늘(국산),9213
20180315.0,딸기,833
20180315.0,양파,2290
20180316.0,깐마늘(국산),9270
20180316.0,딸기,833
20180316.0,양파,2290
20180319.0,깐마늘(국산),9270
20180319.0,딸기,833
20180319.0,양파,2150
20180320.0,깐마늘(국산),9270
20180320.0,딸기,833
20180320.0,양파,1923
20180321.0,깐마늘(국산),9270
20180321.0,딸기,833
20180321.0,양파,1890
20180322.0,깐마늘(국산),9603
20180322.0,딸기,910
20180322.0,양파,1847
20180323.0,깐마늘(국산),9603
20180323.0,딸기,963
20180323.0,양파,1813
20180326.0,깐마늘(국산),9603
20180326.0,딸기,963
20180326.0,양파,1813
20180327.0,깐마늘(국산),9603
20180327.0,딸기,963
20180327.0,양파,1813
20180328.0,깐마늘(국산),9603
20180328.0,딸기,963
20180328.0,양파,1813
20180329.0,깐마늘(국산),9270
20180329.0,딸기,997
20180329.0,양파,1813
20180330.0,깐마늘(국산),9270
20180330.0,딸기,997
20180330.0,양파,1813
20180402.0,깐마늘(국산),9270
20180402.0,딸기,997
20180402.0,양파,1813
20180403.0,깐마늘(국산),9270
20180403.0,딸기,973
20180403.0,양파,1813
20180404.0,깐마늘(국산),9270
20180404.0,딸기,973
20180404.0,양파,1813
20180405.0,깐마늘(국산),9717
20180405.0,딸기,917
20180405.0,양파,1793
20180406.0,깐마늘(국산),9717
20180406.0,딸기,917
20180406.0,양파,1793
20180409.0,깐마늘(국산),9717
20180409.0,딸기,917
20180409.0,양파,1793
20180410.0,깐마늘(국산),9717
20180410.0,딸기,917
20180410.0,양파,1793
20180411.0,깐마늘(국산),9717
20180411.0,딸기,917
20180411.0,양파,2013
20180412.0,깐마늘(국산),9717
20180412.0,딸기,875
20180412.0,양파,2185
20180413.0,깐마늘(국산),9717
20180413.0,딸기,875
20180413.0,양파,2078
20180416.0,깐마늘(국산),9717
20180416.0,딸기,875
20180416.0,양파,1972
20180417.0,깐마늘(국산),9717
20180417.0,딸기,875
20180417.0,양파,1872
20180418.0,깐마늘(국산),9717
20180418.0,딸기,875
20180418.0,양파,1872
20180419.0,깐마늘(국산),9717
20180419.0,딸기,875
20180419.0,양파,1733
20180420.0,깐마늘(국산),9717
20180420.0,딸기,875
20180420.0,양파,1853
20180423.0,깐마늘(국산),9717
20180423.0,딸기,875
20180423.0,양파,1853
20180424.0,깐마늘(국산),9717
20180424.0,딸기,875
20180424.0,양파,1853
20180425.0,깐마늘(국산),9717
20180425.0,딸기,875
20180425.0,양파,1853
20180426.0,깐마늘(국산),9717
20180426.0,딸기,925
20180426.0,양파,1853
20180427.0,깐마늘(국산),9717
20180427.0,딸기,925
20180427.0,양파,1853
20180430.0,깐마늘(국산),9833
20180430.0,딸기,925
20180430.0,양파,1760
20180502.0,깐마늘(국산),9833
20180502.0,딸기,960
20180502.0,양파,1760
20180503.0,깐마늘(국산),9833
20180503.0,딸기,910
20180503.0,양파,1710
20180504.0,깐마늘(국산),9833
20180504.0,딸기,910
20180504.0,양파,1710
20180508.0,깐마늘(국산),9833
20180508.0,딸기,910
20180508.0,양파,1803
20180509.0,깐마늘(국산),9833
20180509.0,딸기,910
20180509.0,양파,1803
20180510.0,깐마늘(국산),9387
20180510.0,딸기,910
20180510.0,양파,1827
20180511.0,깐마늘(국산),9387
20180511.0,딸기,930
